1.816082718798592621e+00 1.816082718798592621e+00 1.815887998089242172e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.815887998089242172e+00 2.051571519127235899e+00 2.051616298130436000e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051616298130436000e+00 2.056481117878222076e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.815887998089242172e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.814125308783343993e+00 1.814125308783343993e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.904113255029395990e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.647363130746176019e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.814125308783343993e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 1.816082718798592621e+00 2.051571519127235899e+00 1.816082718798592621e+00 1.816082718798592621e+00 1.904113255029395990e+00 1.816082718798592621e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.285346514503665549e+00 2.051571519127235899e+00 2.051571519127235899e+00 2.285346514503665549e+00 2.362130921160246366e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.362130921160246366e+00 2.362130921160246366e+00 2.362130921160246366e+00 2.162726267540376224e+00 2.362130921160246366e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162726267540376224e+00 2.162890598469564551e+00 2.158351323748280759e+00 2.134905977548008593e+00 2.134379427740288548e+00 2.217508117089631359e+00 2.046591993674923060e+00 2.046591993674923060e+00 2.379058529956436185e+00 2.378765147417874815e+00 2.378765147417874815e+00 2.346204712578430218e+00 2.346204712578430218e+00 2.317931380333151381e+00 2.287390734320601915e+00 2.287454197567476477e+00 2.320415846074345811e+00 2.287390734320601915e+00 2.320415846074345811e+00 2.131657876124181339e+00 2.111964612541914921e+00 2.111964612541914921e+00 2.214646377743791028e+00 2.131769053889497556e+00 2.131769053889497556e+00 2.131769053889497556e+00 2.424348982535524666e+00 2.215063647278085579e+00 2.281149118957237487e+00 2.215063647278085579e+00 2.215063647278085579e+00 2.215063647278085579e+00 2.281149118957237487e+00 2.281156173888299055e+00 2.281149118957237487e+00 2.281156173888299055e+00 2.281156173888299055e+00 2.214906552658342243e+00 2.281156173888299055e+00 2.281809960815587068e+00 2.281809960815587068e+00 2.334781207831480021e+00 2.334781207831480021e+00 2.334781207831480021e+00 2.281411567707565702e+00 2.281809960815587068e+00 2.281411567707565702e+00 2.281809960815587068e+00 2.281411567707565702e+00 2.281411567707565702e+00 2.281411567707565702e+00 2.280604924553185420e+00 2.281411567707565702e+00 2.281411567707565702e+00 2.281411567707565702e+00 2.284324836954359395e+00 2.284324836954359395e+00 2.284324836954359395e+00 2.131125047843950515e+00 2.258781072564286063e+00 2.280853647553359842e+00 2.280853647553359842e+00 2.280853647553359842e+00 2.280853647553359842e+00 2.280853647553359842e+00 2.283792240356680825e+00 2.280853647553359842e+00 2.114769163953985398e+00 2.127146983561907234e+00 2.042415934771498964e+00 2.042415934771498964e+00 2.215136920024505685e+00 2.192072474284469052e+00 2.215136920024505685e+00 2.188772352472172056e+00 2.346069261783437998e+00 2.215136920024505685e+00 2.215136920024505685e+00 2.215136920024505685e+00 2.032925931184827117e+00 2.176235641618015304e+00 2.029192216424257289e+00 2.029350052660746417e+00 2.299854347275932742e+00 2.188909194584455431e+00 2.099643725901223501e+00 2.032051215715546366e+00 2.028342839236305650e+00 2.188323239440824963e+00 2.188323239440824963e+00 2.172034019895181522e+00 2.032087555765175857e+00 2.032879561272511015e+00 2.023101004016441440e+00 2.096329330199836249e+00 2.214352278607929048e+00 2.043015700895443931e+00 2.030768051890604831e+00 2.031768351875550493e+00 2.042829175132101938e+00 2.022288838556231649e+00 2.032048168542375688e+00 2.032048168542375688e+00 2.032048168542375688e+00 1.872782360073629304e+00 1.872938094567413225e+00 1.873919020030048843e+00 1.871016359726071387e+00 1.874168696265229972e+00 1.873919020030048843e+00 1.961272827320807322e+00 1.826109253969901536e+00 1.961272827320807322e+00 1.961272827320807322e+00 2.131144618156296744e+00 1.942408600418281672e+00 2.034033649017763956e+00 2.555337580525619767e+00 2.555500709370670087e+00 2.284080736434848102e+00 2.360707105074771217e+00 2.284377155056654285e+00 2.050381641688226342e+00 1.813576786379782479e+00 2.063423097779490067e+00 2.045414549736336074e+00 1.873708835139253681e+00 2.045836034193053266e+00 1.942145740498687490e+00 2.046591993674923060e+00 2.045701005773373549e+00 2.045701005773373549e+00 2.045836034193053266e+00 2.045836034193053266e+00 2.045836034193053266e+00 2.217301273367884296e+00 2.217301273367884296e+00 2.217945452543622853e+00 2.217301273367884296e+00 1.943281097572709726e+00 2.029145058432143323e+00 2.134379427740288548e+00 1.942090866163475260e+00 1.942090866163475260e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.218194173654602697e+00 2.217938931824775306e+00 2.217938931824775306e+00 2.217938931824775306e+00 2.217938931824775306e+00 2.217938931824775306e+00 2.217938931824775306e+00 2.258714094648169191e+00 2.215305035206800444e+00 1.934903331640103197e+00 1.934955250179637209e+00 1.934955250179637209e+00 1.934955250179637209e+00 2.031462431810304281e+00 2.031064660083485851e+00 2.031064660083485851e+00 1.934903331640103197e+00 1.934903331640103197e+00 1.934903331640103197e+00 1.762713674856229096e+00 2.031792837758567227e+00 2.191988303945020089e+00 2.032311569645148364e+00 2.032319340433448307e+00 2.032311569645148364e+00 2.032311569645148364e+00 1.872513889660086805e+00 2.032282163891880433e+00 1.872513889660086805e+00 2.032311569645148364e+00 2.032311569645148364e+00 1.871498420631202642e+00 1.871498420631202642e+00 1.871498420631202642e+00 1.871498420631202642e+00 1.871498420631202642e+00 2.043953196849913390e+00 2.115448443365666176e+00 1.942497993903161468e+00 2.524884050673242175e+00 2.361184356873564649e+00 2.406693517726564036e+00 2.406135988223158773e+00 2.360837780850266299e+00 2.360837780850266299e+00 2.361495126610869910e+00 2.362076666571780503e+00 2.247921205240718034e+00 2.162966514200610035e+00 2.059313277230005124e+00 2.059147469239943629e+00 2.246264877119134695e+00 2.044547406526980637e+00 2.028959292213723842e+00 2.033677766006492860e+00 2.033677766006492860e+00 2.361076985464487521e+00 2.361459511557691737e+00 2.361459511557691737e+00 2.361459511557691737e+00 2.361753275242559180e+00 2.361753275242559180e+00 2.320469058284409858e+00 2.323491097825446161e+00 2.161545671630483056e+00 2.361459511557691737e+00 2.050957488431002229e+00 2.049746607081685212e+00 2.049746607081685212e+00 1.813890196896743578e+00 1.600457518273249446e+00 1.814062349167569588e+00 1.644326613050437258e+00 1.647166574766495639e+00 1.821763001837303220e+00 2.070741011577021951e+00 2.070741011577021951e+00 2.071581497816682216e+00 1.816249350942411578e+00 1.816249350942411578e+00 1.816249350942411578e+00 1.952344044108323740e+00 2.138537862686574531e+00 2.407218641528524383e+00 2.555500709370670087e+00 2.960935452451386229e+00 2.590676698845779224e+00 2.405865586782872878e+00 2.406155628483021669e+00 2.189996784962659593e+00 2.161545671630483056e+00 2.361753275242559180e+00 2.570329079993381782e+00 2.361781457445927490e+00 2.420506675240689187e+00 2.245260061692240683e+00 2.217508117089631359e+00 2.134895598346272738e+00 2.217508117089631359e+00 2.134895598346272738e+00 2.134421428354817074e+00 2.217699024413970488e+00 2.379773020402654815e+00 2.524580261813856641e+00 2.487738244858980874e+00 2.134895598346272738e+00 2.158857051616365652e+00 2.217508117089631359e+00 1.941813114618253788e+00 1.941813114618253788e+00 1.941813114618253788e+00 1.942892390109695500e+00 2.134421428354817074e+00 2.045414549736336074e+00 1.941859128596322037e+00 2.158851329682863529e+00 2.138540018233105577e+00 2.033501131176070231e+00 1.952764310719323548e+00 1.952764310719323548e+00 1.952507403211251269e+00 1.946735489579564771e+00 2.049654657357358190e+00 2.045924611022641670e+00 2.045924611022641670e+00 2.245076916179425730e+00 2.537840322918401892e+00 3.012596694260230024e+00 2.961052114279065783e+00 2.658885062298582902e+00 2.555063814672218658e+00 2.508008132537752566e+00 2.503671259607010757e+00 2.556298124343409306e+00 2.496169762541675663e+00 2.537997841872896121e+00 2.361184356873564649e+00 2.537997841872896121e+00 2.537997841872896121e+00 2.323313661132912600e+00 2.323313661132912600e+00 2.323313661132912600e+00 2.323313661132912600e+00 2.323313661132912600e+00 2.323313661132912600e+00 2.491211771808695907e+00 2.526231095757449641e+00 2.380783232755849355e+00 2.636313598891474097e+00 2.672363839707083688e+00 2.687368792582761401e+00 2.878669887298642038e+00 2.591370243824858921e+00 2.631821119865651148e+00 2.330142095560825410e+00 2.406693517726564036e+00 2.405865586782872878e+00 2.405865586782872878e+00 2.160551273510439074e+00 2.161545671630483056e+00 2.247781094232160104e+00 2.220148659046056405e+00 2.361459511557691737e+00 1.903638769427455468e+00 2.220962311416156076e+00 1.903638769427455468e+00 2.217393435859531969e+00 2.379563457407904536e+00 2.320465031598282657e+00 2.172883235360644427e+00 2.555217768579150395e+00 2.333865241882954855e+00 2.278616683076758243e+00 1.914574569708352492e+00 1.640718877238459328e+00 2.097305697977325689e+00 1.301732356288065828e+00 1.786804076159566712e+00 1.302978295489787719e+00 1.690950204163622184e+00 1.710350038755116486e+00 1.644135858445204601e+00 1.668811431983452387e+00 1.644058688316595518e+00 1.475476524486398322e+00 1.671650137274642844e+00 1.438990458829850549e+00 1.446302044719503632e+00 1.621137185183975982e+00 1.815504195863999692e+00 2.329758446856048604e+00 2.921365985152627243e+00 2.919447124608828936e+00 2.631079762467385841e+00 2.405097609550100657e+00 2.329712362100446299e+00 2.361184356873564649e+00 2.361184356873564649e+00 2.161545671630483056e+00 2.160551273510439074e+00 2.161545671630483056e+00 2.092277916339257526e+00 2.070245786903267327e+00 1.815742972984914605e+00 1.960638664400044862e+00 1.751511646239563236e+00 1.816102789314074206e+00 1.816102789314074206e+00 1.816082718798592621e+00 1.954497584824582690e+00 1.816082718798592621e+00 1.752063669367303955e+00 2.141078734298507591e+00 1.945576788824680881e+00 2.218336386484062839e+00 1.875752097607306323e+00 2.246158162480550669e+00 2.743668009517426398e+00 2.819897542326176065e+00 2.961891039702114092e+00 2.463854783912786228e+00 2.592771272055210297e+00 2.620114490681408448e+00 2.569884033631899101e+00 2.537997841872896121e+00 2.380575661342705374e+00 2.418901474318097655e+00 2.361184356873564649e+00 2.216909180679024871e+00 2.045184378546809345e+00 2.134895598346272738e+00 2.041708753124172659e+00 2.045184378546809345e+00 2.133939356671446852e+00 2.811827250112591159e+00 2.921860994472493811e+00 2.627262711326674882e+00 2.324558910628212072e+00 2.360473895443009784e+00 2.049515592480410486e+00 1.942095262766323049e+00 2.045836034193053266e+00 2.046383350972801995e+00 2.348102815734027793e+00 2.277907600585566072e+00 2.218693881638433396e+00 2.243758994768131565e+00 2.137611599229745973e+00 2.317866253961410994e+00 2.025072536359800335e+00 2.131181740439184846e+00 2.134843077803215472e+00 2.131181740439184846e+00 1.938133385117764673e+00 2.217700599230299385e+00 2.042127450567419178e+00 2.046196300526261780e+00 2.059575987365880767e+00 2.059575987365880767e+00 2.158193305181163701e+00 2.059340102156361318e+00 2.158989122287901630e+00 2.358893657806916178e+00 2.810826092124170561e+00 2.977468410164382906e+00 2.921095200417413551e+00 2.594267086297616931e+00 2.324938835480600208e+00 2.492460011697167133e+00 2.592309800985071355e+00 2.567879880524959635e+00 2.418654922874858837e+00 2.361184839046955197e+00 2.523959494373825940e+00 2.378634656038709494e+00 2.378634656038709494e+00 2.378634656038709494e+00 2.378464326373065596e+00 2.569967205426525236e+00 2.360496071502548254e+00 2.735446383353516087e+00 2.552697862734634171e+00 2.494720179326788578e+00 2.537669178865884057e+00 2.537137692329372918e+00 2.742729339099512664e+00 2.744326696796421494e+00 2.589066211863515043e+00 2.537137692329372918e+00 2.589408628679081392e+00 2.567322423116010999e+00 2.417869176352836824e+00 2.377864305945372791e+00 2.216181811107495570e+00 2.216181811107495570e+00 2.216765482518796571e+00 2.134218696609107901e+00 2.058521233779710524e+00 1.744530955563269758e+00 1.947379100330488777e+00 1.756406252399832058e+00 2.134450077189864015e+00 1.943422408259370959e+00 2.045836034193053266e+00 1.756650126450030047e+00 1.763513650241248065e+00 1.817849573463531154e+00 1.944124743610103678e+00 1.662958512025945579e+00 1.635244849042775339e+00 1.617152282620286874e+00 1.767082074210810427e+00 2.156841320543130269e+00 2.817998695214551041e+00 2.919447124608828936e+00 2.558322082131472275e+00 2.402359743508346579e+00 2.278985637312220813e+00 2.247162486275630755e+00 2.061401215596628145e+00 2.247715958556743221e+00 2.247095073042109981e+00 2.058592604011687754e+00 2.282901782660166301e+00 2.283632331735463872e+00 2.425731184984337485e+00 2.425731184984337485e+00 2.283705535900880434e+00 2.283856858551928770e+00 2.379308105455679723e+00 2.393719507833005800e+00 2.134957024267596370e+00 2.489824890585703443e+00 2.321349122750121730e+00 2.321121545023964394e+00 2.524994550231068668e+00 2.745193678518940583e+00 3.018712434511411136e+00 2.591370243824858921e+00 2.556298124343409306e+00 2.592528309955680399e+00 2.157175478218447129e+00 2.244231008044291098e+00 2.416682010363993438e+00 2.217508117089631359e+00 2.317867087511569668e+00 2.191314578240755928e+00 2.034407511299599403e+00 2.042594900686126813e+00 2.030411533739402863e+00 2.042594900686126813e+00 1.763144241072970742e+00 1.871267396957124074e+00 2.488167913848683188e+00 2.535208053933956318e+00 2.329712362100446299e+00 2.555063814672218658e+00 2.360837780850266299e+00 2.358133590932844914e+00 2.134218696609107901e+00 2.216689344181912436e+00 2.217508117089631359e+00 2.379183992383282042e+00 2.379477124025070722e+00 2.379477124025070722e+00 2.379706417098991000e+00 2.379706417098991000e+00 2.379706417098991000e+00 2.283705535900880434e+00 2.283705535900880434e+00 2.281491491401970606e+00 2.128554700413404888e+00 2.128554700413404888e+00 2.057138534397257690e+00 2.046686439013002623e+00 2.197690321340415309e+00 2.035296277123728181e+00 2.218818225538711886e+00 1.939537049566236293e+00 2.035132136984908691e+00 1.939537049566236293e+00 1.939537049566236293e+00 1.938806359785123945e+00 2.032311569645148364e+00 2.035874512398093916e+00 2.195003744676895963e+00 2.046843841501196692e+00 2.035874512398093916e+00 2.035457256148471838e+00 2.035874512398093916e+00 2.035457256148471838e+00 2.035457256148471838e+00 2.035874512398093916e+00 2.032282163891880433e+00 2.035874512398093916e+00 2.047763709491593698e+00 2.035874512398093916e+00 2.047763709491593698e+00 2.046856193521863876e+00 2.035874512398093916e+00 2.035457256148471838e+00 2.047763709491593698e+00 2.032311569645148364e+00 2.042725086461562256e+00 2.032311569645148364e+00 2.035457256148471838e+00 2.032311569645148364e+00 2.035457256148471838e+00 2.032311569645148364e+00 2.047361725293275203e+00 2.032311569645148364e+00 2.043756894712161820e+00 2.031556799279363279e+00 2.035874512398093916e+00 2.035457256148471838e+00 2.032311569645148364e+00 2.032079742638713160e+00 2.032311569645148364e+00 2.035874512398093916e+00 2.032311569645148364e+00 2.035457256148471838e+00 2.035874512398093916e+00 2.031556799279363279e+00 2.035874512398093916e+00 2.032311569645148364e+00 2.035132136984908691e+00 2.032311569645148364e+00 2.043953196849913390e+00 2.043953196849913390e+00 2.032311569645148364e+00 2.047763709491593698e+00 2.035874512398093916e+00 2.035874512398093916e+00 2.194535332394126126e+00 2.116003510107010044e+00 1.944140757057288615e+00 1.939537049566236293e+00 2.035627869124232880e+00 2.035627869124232880e+00 2.218040451371533273e+00 2.116003510107010044e+00 2.115615370877786283e+00 1.939537049566236293e+00 2.194576402130701265e+00 2.136075611118326556e+00 2.194576402130701265e+00 2.116003510107010044e+00 2.115615370877786283e+00 2.218040451371533273e+00 2.218549387758955937e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.135624423288516205e+00 2.115615370877786283e+00 2.115615370877786283e+00 2.136075611118326556e+00 1.939537049566236293e+00 2.218040451371533273e+00 2.115615370877786283e+00 2.194576402130701265e+00 2.115615370877786283e+00 2.035674761126920362e+00 1.944263360697200405e+00 2.116003510107010044e+00 2.047481182650995102e+00 2.035452379353786423e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.035674761126920362e+00 2.115615370877786283e+00 2.135624423288516205e+00 2.116003510107010044e+00 1.939537049566236293e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.135624423288516205e+00 1.944263360697200405e+00 1.944263360697200405e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.194576402130701265e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.135624423288516205e+00 2.116003510107010044e+00 2.115615370877786283e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.115615370877786283e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.135624423288516205e+00 1.937983337937593697e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.135624423288516205e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.195022169500556064e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.195022169500556064e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.218040451371533273e+00 2.136075611118326556e+00 2.116003510107010044e+00 2.136075611118326556e+00 2.136075611118326556e+00 2.195022169500556064e+00 2.218040451371533273e+00 2.135624423288516205e+00 2.218549387758955937e+00 2.135624423288516205e+00 2.115615370877786283e+00 2.035674761126920362e+00 2.116003510107010044e+00 2.116003510107010044e+00 2.218549387758955937e+00 2.116003510107010044e+00 2.218284570818706669e+00 2.194535332394126126e+00 2.218284570818706669e+00 2.135624423288516205e+00 2.115615370877786283e+00 2.115615370877786283e+00 2.218284570818706669e+00 2.218284570818706669e+00 2.115615370877786283e+00 2.116003510107010044e+00 2.135624423288516205e+00 2.195022169500556064e+00 2.218040451371533273e+00 2.116003510107010044e+00 2.194576402130701265e+00 2.194576402130701265e+00 2.116003510107010044e+00 2.115615370877786283e+00 2.115615370877786283e+00 2.115615370877786283e+00
